-1.9790184049079755,1.2466257668711658
-1.9322699386503068,1.2933742331288345
-1.8855214723926381,1.3401226993865032
-1.8387730061349694,1.386871165644172
-1.7920245398773007,1.4336196319018406
-1.745276073619632,1.4803680981595093
-1.6985276073619633,1.527116564417178
-1.6517791411042946,1.5738650306748467
-1.6050306748466259,1.6206134969325154
-1.5582822085889572,1.6673619631901841
-1.5115337423312885,1.7141104294478529
-1.4647852760736197,1.7608588957055216
-1.418036809815951,1.8076073619631903
-1.3712883435582823,1.854355828220859
-1.3245398773006136,1.9011042944785277
-1.277791411042945,1.9478527607361964
-1.2310429447852762,1.994601226993865
-1.1842944785276075,2.041349693251534
-1.1375460122699388,2.0880981595092027
-1.09079754601227,2.1348466257668712
-1.09079754601227,2.1348466257668712
-0.9973006134969326,2.2283435582822086
-0.9505521472392638,2.2750920245398776
-0.9038036809815951,2.321840490797546
-0.8570552147239264,2.368588957055215
-0.8103067484662577,2.4153374233128835
-0.763558282208589,2.4620858895705524
-0.7168098159509203,2.508834355828221
-0.6700613496932516,2.55558282208589
-0.6233128834355829,2.6023312883435583
-0.5765644171779142,2.6490797546012272
-0.5298159509202455,2.6958282208588957
-0.4830674846625767,2.7425766871165647
-0.436319018404908,2.789325153374233
-0.3895705521472393,2.836073619631902
-0.3428220858895706,2.8828220858895706
-0.2960736196319019,2.9295705521472395
-0.24932515337423314,2.976319018404908
-0.20257668711656443,3.023067484662577
-0.15582822085889572,3.0698159509202454
-0.109079754601227,3.1165644171779143
-0.062331288343558285,3.163312883435583
-0.015582822085889571,3.2100613496932517
0.031165644171779142,3.2568098159509202
0.07791411042944786,3.303558282208589
0.12466257668711657,3.3503067484662576
0.1714110429447853,3.3970552147239266
0.218159509202454,3.443803680981595
0.26490797546012274,3.490552147239264
0.31165644171779144,3.5373006134969325
0.35840490797546015,3.5840490797546014
0.40515337423312886,3.63079754601227
0.45190184049079757,3.677546012269939
0.4986503067484663,3.7242944785276073
0.545398773006135,3.7710429447852762
0.5921472392638037,3.8177914110429447
0.6388957055214725,3.8645398773006137
0.6856441717791412,3.911288343558282
0.7323926380368099,3.958036809815951
0.7791411042944786,4.00478527607362
0.8258895705521473,4.051533742331289
0.872638036809816,4.098282208588957
0.9193865030674847,4.145030674846626
0.9661349693251534,4.191779141104295
1.0128834355828222,4.238527607361964
1.059631901840491,4.285276073619632
1.1063803680981597,4.332024539877301
1.1531288343558284,4.37877300613497
1.199877300613497,4.425521472392639
1.2466257668711658,4.472269938650307
1.2933742331288345,4.519018404907976
1.3401226993865032,4.5657668711656445
1.386871165644172,4.612515337423313
1.4336196319018406,4.6592638036809815
1.4803680981595093,4.70601226993865
1.527116564417178,4.752760736196319
1.5738650306748467,4.799509202453988
1.6206134969325154,4.846257668711656
1.6673619631901841,4.893006134969325
1.7141104294478529,4.939754601226994
1.7608588957055216,4.986503067484663
1.8076073619631903,5.033251533742331
1.854355828220859,5.08
1.9011042944785277,5.126748466257669
1.9478527607361964,5.173496932515338
1.994601226993865,5.220245398773006
2.041349693251534,5.266993865030675
2.0880981595092027,5.313742331288344
2.1348466257668712,5.360490797546013
2.18159509202454,5.407239263803681
